sentiment,review_body,product_category
0,The fabric is beautiful  even the lining is lovely. i ordered the green color in a large  as i'm curvy and have long arms. but it just doesn't lay correctly at all - the collar has no structure  even though it's a lapel  and the side vents just pop out - the jacket added about 10lbs  and just looked frumpy. it looks much more tailored on the model. too bad  as i have been looking for a velvet blazer in the color for a long time.,Jackets
0,This is super cute and the colors are so vibrant and its thin enough to wear with tanks for the summer but it already had a hole forming in the upper back shoulder.  i guess the material was a little too thin....$98 is a little too much money for something that gets holes so easily!,Jackets
0,Very cute coat but could not keep it for the price...just not sure it is worth almost $200 00 (with tax added to cost). when it goes on sale  i will most likely buy it.,Jackets
1,"This is quite possibly the greatest jacket of all time. i ordered it with the ""layered luna dress"" in grey  and i am now giddy with excitement to wear the combo! very chic. i am confident this will be a staple in the years to come. for reference  i ordered my normal size xs (5'5  115 lbs  muscular) and did not find it to be too tight in the arms (and i have fairly broad shoulders). i did not try it on with long sleeves  but i still think there would be adequate room.",Jackets
1,This sweater jacket is beautiful. the picture doesn't do it justice. works very well with a tank underneath and a skirt or over a knee length dress. wore with boots and received many compliments. it's classy.,Jackets
1,This jacket is a great buy at the sale price. drape is wonderful and the weight is nice; lightweight and will transition well from summer to fall. the adjustable ties at the waist make it very flattering on a curvy figure. i purchased the white and am going to purchase the black as well. definitely recommend.,Jackets
1,"Super cute. 5'9"" 135 lbs and the medium was perfect to wear with a long sleeve shirt underneath. good quality and lined too. perfect for daytime when a leather moto might be a bit much.",Jackets
1,This kimono is beautiful! pictures definitely do not do it justice! i love the details of the beading and sequins throughout. the only downfall is that they can snag and get fall off quite easily. delicate but still my fav kimono ever.,Jackets
1,I was walking by my local retailer and saw this in the window and loved the colors. it's a great combination and looks good with white jeans  and regular denim. i like the cuffs on the sleeves and the textured material. it is a kimono - so in essence it is not form fitting. it's meant to flow over whatever else you have on. i purchased the xs/s and i am a normal size 2 and it looks cute. i got lots of compliments when i wore it! there are slits on either side at the bottom hem as well which allow,Jackets
1,I ordered the xs p and xxs p in the black one. i thought this would be a fairly classic piece to wear any season (cold offices in the summer  southern california in the winter). the xxs p was a bit better fitted  not too small  but the xs p was ok too  if you prefer a baggier look  so based on that i call it large as i would usually purchase the xs p not xxsp. (115 lbs  30 dd  26.5in waist  muscular arms)    the material is airy and light  but i am a little worried about wrinkling  we shall see.,Jackets
1,I ordered my usual size-small. it is perfect because it has enough room to fit a thin shirt or turtleneck underneath when the weather is cooler. the material is very soft. looking forward to a lot of wear out of this vest.,Jackets
1,I'm short  only 5ft and this is beautiful and flowy. it's just below my knees and i think it's perfect. i have only worn it twice out and literally everywhere i went i received a compliment  and asking where i got it. it's unique and no one else carries one like this. i know some customers mentioned the price being a bit high but i disagree. i would rather pay for something that i love  that has good design and quality instead of 50 or 60 for a so so product. that's what i love about retailerpolog,Jackets
-1,I was really disappointed with these pants. they were a thinner fabric than expected with little to no stretch. they were very tight around my legs and huge at the waist. sadly  they will be going back.,Jeans
-1,Really disappointing quality. these jeans are of a very poor quality material and developed holes in the inseams after only a month! i love pilcros  and am totally shocked at the poor quality...retailer  i hope this is just a fluke. not worth the money!,Jeans
-1,I love how these jeans look on. tts  adorable. i exchanged my first pair due to stitching coming out in the back right pocket. pair #2 -the stitching came out in the exact same place. this seems to be a problem with the quality/sewing. the fact that the stitching is gold and decorative as well as functional means it will keep unraveling until the jeans are ruined. 2nd pair has to go back. too bad.,Jeans
-1,These run at least 2 sizes smaller than other styles of the same brand  mother. such a bummer because the quality is totally on point. i'm going to exchange them for a huge size i guess. whatever  i don't mind having a size that's so much larger than all my other jeans. i just mind the complete hassle of the exchange process. i wish mother would get their sizing issues under control. it's not retailer's fault. so annoyed.,Jeans
-1,I finally ordered a pair of these jeans after seeing so many rave reviews  and when they went on sale. i'm leaving this review for women who share my body type.    i'm slim with longer legs  and don't really have curves. i typically don't purchase jeans with an inseam shorter than 30''. for reference  i really love the fit of paige and m.i.h. jeans.    these jeans have an inseam of 31''  which i thought would be fine. but for me  the cut wasn't flattering at all. i typically look for jeans that,Jeans
-1,I love my very old pilcro stet jeans. they are the perfect denim weight  and the back pockets are set in a way that is very flattering for the tush. not so with the newer pilcros unfortunately. the denim is thinner and may have more stretch and they get worn and pill on my inner thighs. and the back pockets are set far apart making my back side look unnaturally wide. it's a bummer.,Jeans
-1,I really wanted to like these  but they just didn't look right on my 5'3 sorta bulky frame. i have big thighs and always feel out of place wearing leggings  so maybe i'm just not the right target for these  but they looked so cute and i wanted to give them a try. the waist was too high for my liking  and the leg openings were too big and gave me a stumpified look.,Jeans
-1,I have other stevies  and these are nothing like them. the quality is very synthetic to a point that the material is shiny. the pants themselves run very small in the waist  approx. two sizes too small compared with other stevies. additionally  the cuff is sewn like that in place  and hits at an odd spot if you are taller or have strong calves. see how it gapes in the cuff on the model? like  a rounded bottom? that is way more emphasized in real life. buyer beware!,Jeans
-1,"If these jeans work for you  you're a lucky girl! the fabric is really thick and soft. pocket detail is cool and the hidden multicolored button placket is a nice detail. i ordered down a size. they're tight across my thighs and seem shorter than a 30"" inseam. the fit is boxy and not flattering on me but pants are so cute i may keep them anyway.",Jeans
0,I really like the pilcro serif style but the stet style does not work for my body. will have to return.,Jeans
0,"The fabric is absolutely lovely on these  but very thin. the top part was tighter than usual (and i sized up from my regular pilcro jean size) and they flare a lot. so the thin  tight top was not a flattering look. the rise also felt short.     i'm 5' 4"" with a 30"" inseam and the regular length just hovered above my ankles. my husband burst out laughing when i tried them on  which is never a good reaction!  even if i hemmed them  i think these are a miss for me. will be returning.    better for",Jeans
0,"Lovely jeans  love the details in the cuff bottoms. the front of the jeans  the relaxed ""boyfriend"" part was just too relaxed for me - too much material there that it was unflattering. otherwise cute.",Jeans
0,"The tag on the jeans said ""won't stretch out""  and i've already returned one pair to size down when they stretched out by the end of the first wear. ive been wearing the smaller size for a week  and it's stretching out as well. the crotch ends up dropping two or 3 inches and i keep having to hike the pants up in public  after just a week of owning them. i love paige jeans  and the cut and color of these are amazing. i'm going to have to size down one last time just to get them to stay up  i hope",Jeans
0,I have been searching for grey jeans and haven?t found anything that i truly love. i tried on both a 25p and 26p. the 25p was too tight and i don?t think they would have stretched out enough for me to be comfortable in. the 26p was close but i was afraid they would stretch out too much. they looked good from the front but did nothing for my cushion. the color  length and feel of the jeans was perfect. in the end they went back and the hunt continues for grey jeans. i would recommend trying these,Jeans
0,"The fit is definitely more ""straight-leg "" and not skinny  as the photos seem to imply. at 4'11"" and 95 lbs  the size 25 fit my waist and butt wonderfully  and the length was great  but the jean lost shape at the knee. i would recommend these jeans if you are not seeking a skinny fit!",Jeans
0,Nice soft jeans  cute style  and i wish i could keep them...they just are too small on me. :/ not sure if i've gained weight (which i don't think i have because i had on a size 28 pair of pants today) but i ordered a size 29 in these jeans and they zipped but just too snug around the waist. i would honestly need a 30 or 31. looks like they are selling out quickly so i doubt i'll be able to get the size i need.   if you have a small waist i think they would be fine but they don't fit my body type,Jeans
0,Not for the curvy women. fit in the waist but bunched around the crotch,Jeans
0,These are really nice pants - color and style are perfect but when i first put them on they seemed like they fit perfectly on me then within 30 minutes they looked 2 sizes too big - they got loose due to the material not being firm or thick enough. i would go down a size for sure. the cons aren't unsolvable so try them out!,Jeans
1,"I just received these jeans today after buying them online last week. i wasn't sure how they would fit  but i am so very happy i got them. and on sale too!! i am 5'2"" and about 128 pounds. athletic and curvy but petite too. i bought the size 4 and they are a perfect fit in the length too. they are button up  boyfriend style but not too baggy. the detail on the cuff is perfect and they have a unique  unusual but expensive look. what a steal !! i would have paid full price for jeans that fit this",Jeans
1,Super comfortable and flattering casual jeans. i'm 120 lbs 5'7 normally size 26 and the 26 fit perfect.,Jeans
1,Love the pilcro brand  they are one of my favorites  even compared to other more expensive denim brands. i ordered my usual two sizes smaller and found they did not fit this time! i probably should have ordered one size smaller than my usual in this cut. sadly  i have to send these beauties back and hope for a pop-back.,Jeans
1,I bought these in the store today. they're a great jean. none of the pairs i saw had as much distressing as the picture. there were no holes  which i'm actually grateful for  i don't like holes in jeans. anyway these had a great fit for me. they fit more like a slim straight jean on my curvier figure and really flatter my backside- they aren't baggy  as pictured on the model. they're a great casual jean which i know will be my new staple! (even better- my husband gave them a big thumbs up!),Jeans
1,"I've purchased these in the past and found that they wear well  so i came back for some new colors this year. i ordered blue  holly (a deep olive-y green)  and grey to try  and found that they all fit slightly different. the navy fit me perfectly in a size 27 (i'm 5'4""  120 lbs)  but the holly cords were tight in the legs  and i couldn't button the top. the grey was somewhere in between. i also felt like the grey showed more lumps and bumps. the navy is super flattering.",Jeans
1,I love these jeans! the perfect amount of stretch. very figure flattering. perfect for lounging around or a night out.,Jeans
1,There were only 2 pairs left in my store and they had my size! they are super comfortable and easy to wear with anything on top because of the navy embroidery being such a classic color. i would definitely recommend. i may buy the floral embroidery ones too.,Jeans
1,I&#39;m 5&#39;3&quot; 118 lbs and the 26 navy fit great.  the gray i can hardly button and are less flattering.  i will order another size 26 in gray to see if it will fit better  but also try a 27.,Jeans
1,I hoped i would hate these because i have a zillion pairs of jeans. as i suspected  they're amazing and quickly became my favorite! they have just the right amount of stretch  so flattering.,Jeans
-1,I ordered this since it looked so cute on the model . when i it arrived  i was excited to try it on  but when i did...blah. the color is murky and the top runs large  not to mention that the material is too heavy for a short sleeved top (plus it's lined). i really wanted to like it and debated wetting it and then putting it in the dryer to shrink it a bit. in the end  i decided that it wasn't worth it. too bad  as the concept was a good one. it just failed in the execution.,Knits
-1,This is one of those you can tell from the hanger that it's not going to work. too boxy. too short. and the girlish ruffle makes it look like an over-sized child's shirt that got all messed up in the washing machine.,Knits
-1,I buy almost ever top tiny puts out and so i grabbed this one in the last tops sale since i'm a sucker for embroidered flowers. everything about it is gorgeous except it is so flimsy i can't even believe it. like when i held it up in the dressing room  i could see through the entire shirt  front to back  before even putting it on. once on  i could see everything through it. i actually thought i was going to tear the thing to pieces trying it on  it's so frail. i own so many tiny shirts and while,Knits
-1,I bought this shirt after reading so many positive reviews. it looks much thinner and cheaper than the photo depicts.  like many reviewers have said  it does hit just above midriff but the fringe covers your belly.  it didn&#39;t hang right on me and i felt like i was wearing a rug.,Knits
-1,I thought this would look great with skirts  but all my skirts are too dressy for this t-shirt. that's really all it is -- a nothing-special t-shirt. and it runs so big! i'm usually a large or xl in tops  but for this one i bought a medium  and it's still too big. i think a small would have been fine. but  as i mentioned  it doesn't go with any of my skirts  so it's not worth looking for a small.,Knits
-1,Pretty shirt on the hanger  but there's a goof in the design. when i tried it on my 3d self  there became this weird ruffle right beside/below the bust that you can barely see in the right of the photo  now that i know it's there. the tulip nature of the shirt is pretty in concept  but where the top layer starts makes the fabric stick out right by your bust and it's not flattering  and i'm just a 34 b.,Knits
-1,I purchased this to wear on the same day. it did have a strong smell ! i tried airing but didn't help much so didn't wear. tags are cut so will probably give a try after washing (by hand  my fault for not checking this part). it is a bit over my price range for a casual top  so hoping i'll end up loving it!,Knits
-1,Runs very large. ordered a smaller size due to other reviews but should have ordered several sizes smaller,Knits
-1,I had high hopes for this cute top but it runs very short. it is not as long as it appears on the model so it looked odd when i put it on. unfortunately it had to go back. bummer cuz it was very cute in the pix!,Knits
0,I did not have the same experience as the reviewers. this shirt is not what i thought. the front is low cut and i would have to wear something under it. i could not wear this to work  and i would not wear it in public. the fabric isn't bad  but feels flimsy.the fit is tight. i wear a small  or xs in most shirts  and this was ordered in a small and it was tight. i did like the green though  and the color in person is nicer than what is pictured.,Knits
0,The sleeve detail is cute and well done. the fabric is nice quality  but the body of the shirt really doesn't have any shape.,Knits
0,I like this top but unfortunately i will be returning. it's way too long. the color is pretty as is the design minus the length. it makes it look frumpy. maybe if they offered it in petite or if you're taller  it would work for you.,Knits
0,Love the idea of this but it ran short and boxier than i would have liked. material is soft  cute design but not flattering. returning,Knits
0,I loved the color of this shirt but it does run big. i even sized down and it was still large on me and the ruffles flare out a bit which was not flattering one me. it looks pretty on the hangar.,Knits
0,I found both colors and jumped on this shirt. then i got it home and realized that it was pretty much useless. there is no way to put a sweater or jacket over it  it is too hot to wear in the summer  putting a tee under ruins the look.  i am very flat chested so it hung well  but there is lots of shirt. both went back in exchange for two wearable items.,Knits
0,I wanted this top to fit. i ordered a large and was swimming in it. i returned it to the store where they had it in all sizes. i tried on a medium and it was still too big and then a small that fit but i just did not love it. i did not have trouble with it being cut too low. i think it might look best on someone who is straight up and down and not hourglass since it blouses over the waist. this print is soooo pretty!!,Knits
0,"Pros: soft  quality top  true to size  and would look great (a little tucked in) and off the shoulder    reality: it will be hard to keep the shoulders from sliding up  and (on me at least) it looked really meh...kind of dumpy.    i'm 5'6""  normally a medium/8  and i bought the medium here...fit was good. it's billowy and accurately displayed in the pictures  so as an hour-glass shaped gal  i'd need to tuck in the front (or all) or accessorize to give it a little shape. i really liked the feel a",Knits
0,This blouse is very pretty  but it does gap at the top button. darn! such a hassle to have to return it  or exchange it. but i love it and otherwise it seems to fit.,Knits
1,I love this shirt! it fits great and looks awesome with shorts or skinny jeans. i love the beads on the shoulders. i liked it so much that i ordered it in 2 colors.,Knits
1,Love the dolman sleeves and its the perfect length. throw on a cute necklace and go.,Knits
1,Love this top! so soft  fits perfect.,Knits
1,Great shirt  the material is lightweight without being see through. i didn't find the cut to be all that flattering  but it was a cute enough style and comfortable enough that i wanted to keep it. definitely see it becoming a staple in my closet.,Knits
1,I was going to re-turn this.top  i was really on the fence.  so glad i didn't  it is.comfortable and easy to wear. lace is a little restrictive  but willing  to over look  it because i look so cute,Knits
1,"This top isn't so much on the hanger but very cute once you try it. the neckline is really cut low so a pin or stitch is necessary. the length on the regular is perfect for my shorter body. if you have a long torso it might not work for you. love how the layers conceal but do not overwhelm your body.  i purchased my regular size medium in black. for reference: 5'6""  145 lbs  34dd.",Knits
1,This really is a pretty top. i do wish it was a little thicker but it's not as see-through as other tees i've seen.,Knits
1,This color is really cool because it can go with black  grey  or tan shoes. the back pleats are unique and do not add bulk. the back is also lined  so you don't need a tank. fits tts and i thought it was fairly flattering. on sale  this is a great deal.,Knits
1,This shirt is super cute and stylish  but too wide for my liking.,Knits
-1,This top fit perfectly but too much of my bra was showing through the black lace. it would be a great top to use as loungewear  though.,Layering
-1,Doesn't feel like cotton jersey. feels like a thin version of the seamless cami. it's not soft as i expected. it's much thinner than expected too.,Layering
-1,"This shirt fits very closely to the body. it has a very strange fit in the shoulder  though. the arms themselves are really long  far past my hands  yet it's very tight in the shoulder and under arm area. for reference  i am 5'10""  130 pounds and ordered a small  which is what i usually need.",Layering
-1,I love this tank  it is so comfortable but it does have its flaws. it rolls up every time i walk or do anything  it becomes very bothersome.,Layering
-1,I wore this bodysuit once. it had a hole under the arm when i took it off,Layering
-1,This top is beautiful - even more so in person. however  like a previous reviewer  the fit is very boxy. there is so much excess fabric that poofs out on the sides that you can't see in the photos due to the model's cardigan and arms. if this top had been a bit longer and more fitted  without all the excess fabric at the bottom  it would have been perfect. again  the color  the lace  the fabric and the pleating is all gorgeous. would love it if the designer took this into consideration and came,Layering
-1,Very poorly made- wide and short  very unflattering. the material is advertised as cotton  but it felt very synthetic.,Layering
-1,Way too long...the sizing is incredibly off on this product. order a size or two down.,Layering
-1,Wow! this sure is close fitting  as in suction cups to your body! yikes  definitely not forgiving for those of us with curves. to me  it seems like the material will wear well. i bought this for a great sales price so i may keep it  not sure. it would work fine as a layering piece but if i gain even 5 lbs  it won't work. i ordered the medium and am usually a small. the large might have worked best but probably still pretty clingy. i do recommend this if you are thin with no problem areas.,Layering
0,I love the wide straps but it runs small and is short. still great for layering. great  soft material. i hate that it is so tight and short but if i size up them the arm holes would be way too big.,Layering
0,I love the way the mock neck style looks  but the shirt is cut very small. i realize it's supposed to stretch  but it's still very  very tight on  particularly in the shoulder area. if you like the style  i'd recommend sizing up.,Layering
0,So comfortable and soft but starting pilling after one wear! sending back.,Layering
0,This seemed to run a little bit small on me... more form fitting than on the model in the photo. also  it's thin. i'd be sold on it for sure if it were just a little longer too because i like the almost-lingerie-like look. the lace applique is pretty  and if you purchase it for that  then it really shows up better on the two lighter colors - it really gets lost all in black.,Layering
0,I loved this when i got it. it has such a flattering fit! slightly loose in the body  but not flowy. nice weight of fabric. comfortable fabric. perfect scoop neck that doesn't show too much cleavage. but i washed it once on delicate and line dried (which i do with most of my shirts) and it came out riddled in holes.,Layering
0,"This spandex top  in my opinion  is workout wear. it is not the tank i expected to receive  but my bad. it is super stretchy tank like most folks use with leggings or workout shorts. it does seem small but perhaps due to the kind of tank it is  it should fit like this. 5' 5"" 142 lbs medium is skin tight. color is nice but  as i wanted a tank to wear with skirts or jeans and this is not what i had envisioned-it has to go back to retailer. quality seems fair.",Layering
0,"I like this shirt  as in general i prefer more form-fitting and less flowy shirts. however  after washing the shirt and hanging dry it has shrunk to be too short to wear with even mid-rise jeans. so: good if you don't like long t-shirts  bad if you are tall  like me (5'8"") and don't want to wear a crop top.",Layering
0,I nearly always wear a size small  and sometimes even a small is too large. not in this case; this top is extremely snug. i would not be able to wear this  and i would've returned for a larger size but the ivory color was a little too yellow for me. in the online photo. the color is more of an off-white than ivory yellow. i'm guessing also that this fabric may not stand the test of time and easily snag. but that's just conjecture.,Layering
0,I was looking for an undergarment and this is more of a nightgown. if it came in a solid color then i'd probably buy it. i usually wear a small and this was a tad too tight. on the upside  the fabric was soft and lightweight.,Layering
1,I bought the black one on an extra 40% off sale and i just love it! not thrilled about the other colors  but i might order another one just because i like it so much. super soft and comfy. i had to order a size up since the mediums were all sold out  but i like the way it fits. not too big at all.,Layering
1,I orderd this product in a size large  because i was afraid of it being seamless would make it too tight on my larger chest (32ddd)  however the opposite happened. because it doesn't have any kind of seams it is very boxy and not skin tight like i expected  however it still works because it does fit me around my chest comfortably and when worn under something it gives a nice blouson effect. also  the v is a very nice depth- not too deep or too shallow. overall  i'm happy with it because it's a n,Layering
1,This is a very nice turtleneck. the variations in the ribbing are a modern (and flattering) touch. in some of the photos online it almost looked to me like there are color variations - fyi there are not. all the ribbing areas are the same shade of black. ---------- unless you are very small framed  i would recommend sizing up; or  if you typically wear a m or a l  go with the l. as reference i have wide shoulders (wider than my hips)  large biceps  and a 34b chest  and i went with the l because,Layering
1,I was really excited that they decided to make these. i am a big fan of the tanks and wanted a long sleeve (or even short sleeve - hint!) version of them to wear under suits to work in the winter etc. these do the job nicely - bought ivory and black. other reviewer is right however  something strange in the shoulders as they are quite narrow and the fabric tends to bunch a bit and the arm length is a little strange. i am 5'8 and 150 lbs and order a medium in most retailer stuff and i tend to buy a,Layering
1,I love these tanks. the straps are wide enough to hide my bra straps. they're soft. and long enough to give me added length to shirts that run short. because this tank runs small and i had to size up to get the fit that i like  the straps are a little long  but after i alter them with a little sewing  they're perfect. i've had to do this with retailer tanks in the past  and it's worth it to me for the quality that i'm getting. the regular price is too high  so i only buy them on sale. i try,Layering
1,I am usually a regular xs with retailer tops. i took a chance and went with the xxs in blue and am not regretting it. super comfortable top. fits perfect and will be great for work.,Layering
1,This is a cute top. not perfectly made  a little boxy  but also not a crop top on me (5'5). it looks cute with high waisted jeans.,Layering
1,I love this shimmer tank-in both colors! it is a very thin fabric-thinner than i would have expected  but i think this is okay since i would use it for layering and probably never wear it as a standalone tank. i think you can never go wrong with sparkles  especially in a layering tank-it dresses up or fancies up the outfit. the straps on this tank are not adjustable  and if you are large chested  i think a lot of cleavage would show in this tank. i would have preferred the sleeves are very sligh,Layering
1,This is a super flattering  cute tank! i've purchased it in several colors because it's such a great fit. somewhat thin material and slightly sheer (especially the white). i like that it has good coverage on the sleeves so that bra straps nor 'side boob/armpit' fat shows. looks great with pilcro capris for a cute  casual summer look! i wish they would come out with even more colors!,Layering
-1,"These socks were so narrow  especially on top  that they pinched my thighs and we're almost painful to wear all day. my thighs are pretty narrow  i'm only five feet tall and my legs and hips are the thinnest part of my body. i understand that they need to be reinforced on top so that they don't slip down but these are definitely made for a person who is unhealthily skinny. ""one size"" is definitely not true. they also snag easily.",Legwear
-1,I wanted to love these  they are cute and warm - but they have absolutely no elasticity. i'm so mad at myself for not reading the reviews because i ended up wasting money on shipping 2 pairs of leggings that i ultimately took right back to the store.,Legwear
-1,I ordered these pants in my usual size (xl) and was shocked when i received them. the waist was huge and there was nothing in the way of an elastic or tie to keep them up. i couldn't keep them on so  of course  back they go! too bad! the sweater quality is great.,Legwear
-1,Super itchy! had to return.,Legwear
-1,The tights are thin and not how they appear in the photo. one of my pairs had a hole in the seat and it was obvious they had been repackaged with part of the packaging missing. very disappointing. i wish i had found the hole before i try them on. they are definitely going back.,Legwear
-1,I am so sad i have to return these leggings. they're adorable--so much so that my fiancã© commented favorably on them--but as other reviewers have pointed out  there's no elastic or string in the waistband so you have to walk around holding them up with one hand or they'll fall down! why  sleeping on snow? whyyyyyyyyyyy? they're so great otherwise!,Legwear
-1,Does not say ribbed. did not want ribbed. would not have bought ribbed,Legwear
-1,I opened these when i got them yesterday and immediately tried them on. the knees were totally stretched out and due to the panel at the knee  it looked like i had growths popping out between my legs at my knees. someone had received these before me and sent them back after they tried them on or wore them then returned them. they were obviously too small for whoever did that. these never should have been resent to another customer. they are obviously very misshapen. they are going back. on a bet,Legwear
-1,I bought the black and gray fleece lined leggings. i thought the price was great. too good to be true. you get what you pay for. once i opened the box they smelled awful. it was a chemical smell. i washed the black pair twice and it was a little better. i have washed the gray 5 times and it still smells.,Legwear
0,These leggings are great in quality and are thick enough to wear as pants; the rise is perfect. the only issue is that they stretch during wear and end up being a size larger.,Legwear
0,I have bought other leggings at retailer and they were fine. these run small. i have to return.,Legwear
0,I have the blue and gray and love the look and feel. however  the gray within days ripped at the seam and other areas.,Legwear
0,"Got them in the light blue. i'm 5'0"" so they're a little long. i like the texture and they are really comfortable! the only thing is the awkward seams around the crotch area so you really can't wear them alone with a cropped tee or shorter top.",Legwear
0,I've never owned sweater leggings before so these were my first. i had to order large because well i have some junk in the trunk (am 10/12 on bottom and 8 on top). these are a teeny bit scratchy but i'm hoping with a wash they'll soften up--but they're really loose too so i'm also hoping they'll shrink a teensy bit.,Legwear
0,I love these leggings - they look and feel great  but i can't wear them out of the house! there is no elastic in the waistband  so they are constantly falling down. i won't dare wear them out  for fear they will fall down when i walk across the street. everything else about the leggings is exactly what i was looking for: style  comfort  and warmth. they are great for curling up to read a good book in front of the fire; not for doing anything active.,Legwear
0,"I am 5' 10"" 135 lbs  normally a size 4l and ordered both a small in the navy and a medium in the beige. the elastic waist on both is not a tight/ muffin-top producing elastic like on some thinner banded leggings. in fact  the elastic is very loose  not very stretchy on either of the sizes. i think the s had been previously tried on  given the state of the packaging and the fact that the seat of the pant was already a bit stretched out. the m is definitely too large so i would say that these run",Legwear
0,I carry my weight on my lower half  usually a large in bottoms. this one in a large was too big throughout especially since it doesn't have a waste band. returned.,Legwear
0,I love the fabric and design of these leggings  but unfortunately they ran way to big up top. they literally fall down.,Legwear
1,These are truly slouchy leggings. i am short (5'3) so they do bunch quite a bit for me but when paired with a long chunky sweater they are perfect! unlike the other review  i felt that they ran a little on the larger side. i am typically an 8/10 and ordered the m/l. they sit nicely on my lower waist and do not sag but the length is long long long. i recommend these for wearing out or around the house.,Legwear
1,These leggings are amazing. by far one of the most comfortable pairs that i own! i should have ordered more. i got a m/l and they fit perfect. the detailing is awesome  and they even stay opaque when you sit  so you don't have to worry about them being see-through. great buy!,Legwear
1,These leggings are awesome quality especially for the price. they are warm and form fitting. they are thick and the design is nice. i plan on wearing them all winter!,Legwear
1,These leggings are some of the softest i own. i ordered both the black and the moss and each has a distinct pattern. they are perfect for colder climates and fit me like a glove.,Legwear
1,For cat lovers in particular  these socks will grab your attention. they are fine quality ankle socks. the kittens are really more moss green than beige.,Legwear
1,"I ordered both the black & the dark grey  the dark grey arrived first! they are very comfortable & flattering! there is a nice thigh slimming effect. i purchased the size small  regular length & they hit me at my ankle (5 5""  130lbs)  i can't wait for the second pair to arrive!",Legwear
1,I just go these socks in one of my beauty boxes!!! there is nothing like a new pair of socks. they feel amazing no matter what you do. these are ultra soft and in-line with other slipper socks i have tried with the grippies on the bottom. i like the color black style (actually  i like all the new styles at retailer right now)  and i didn't think i would like the higher tabs in the back but it turns out i love them to make sure the sock is covering my whole ankle when i put my shoes on. the,Legwear
1,These tights are wonderful  exactly as pictured (but the shimmer is more apparent in person)  definitely true to size  and super comfy! the only tricky part is finding the right shoes to pair with.,Legwear
1,"A very pretty pair of over-the-knee socks. i purchased the dark grey color  which has a metallic silver thread running through it. a nice subtle but glitzy touch. the knitted pattern is intricate and nicely done. i'm 5' 4"" and they do come up well above the knee. if you are walking quite a bit  they don't stay above the knee  but they do seem to stay just below the knee. because the yarn is fairly thin they don't look bunchy even if they come down a bit. i have very sensitive skin  and metallics",Legwear
-1,This dress is very thick cotton material. like a sweatshirt. i was hoping to wear this to a wedding but it is a tunic at best. the bell part of the sleeves also stick out awkwardly because of the fabric.,Lounge
-1,I'm 5'3 and ordered the small. as soon as i saw it in person  i knew it was an item to return. the material is too transparent  and designed to wear with undergarments or swim gear that you want people to see. it was way too long for me. i think it would work for a taller person. i just didn't feel it was worth the money for the quality and transparency.,Lounge
-1,White and silver threads made fabric look grey. almost dirty. fit was nice and price is great. villa to pool to restaurant would be great. colored fabric would be better.,Lounge
-1,I am petite and ordered size small  and it came looking like gym sweat pants. the material was very nice  but in terms of the waist and length size  both run incredibly large. the cuff of the joggers are also not elastic at all  and hangs loose widely. will have to return this item  unfortunately.,Lounge
-1,I'm upset. i ordered the grey sweatshirt and while the description says the sweatshirt has a zipper  the picture of the grey does not have a zipper. i prefer no zipper  so when it arrived in the mail with a zipper  i was disappointed. it's going back. why have a model where an item that you're not offering???,Lounge
-1,"My 3 daughters and i all wear a size small and are heights range between 5'2 and 5'10 . this dress was sloppy on every one of us. i don't think a size x small would have made a difference. the length is all over the place .i""m not sure how or where you would fit a bra into the picture. on the positive side was very soft. it may work as a beach cover -up.",Lounge
-1,Disappointed :-( this top has a boxy shape and looked like a mini moo moo on me. i have a similar shape as the model and it looked nothing like that on me. bummer! i liked the quality and weight (not too heavy nor too light) but shape is unflattering. it's going back.,Lounge
-1,So i recognized the fact that this dress was likely intended more for lounging than for wearing out and about  but i once had a lot of luck with dresses of this price point (and intent) at retailer  so i had hopes. i was just wanting it to be a great addition for vacations and beach days  but it's honestly so thin i couldn't even see it working that well for that. it's also cut smaller than i was anticipating judging by the way it fits the model; my usual small was way more bodycon than i was anti,Lounge
-1,I wanted to like this and even considered getting it altered  but just decided to return. it runs big and from the front it looks good  but the back just looked like a big oversized  stretched out tank. it was so comfy on though and not sheer or revealing. so if you're tall  go for it!!,Lounge
0,Like the other reviewers i was disappointed to receive the gray dotted sweatshirt with a zipper down the center when it was not in the model picture. looks like this item has since been removed from this listing...would have been nice to have the correct item pictured in the first place.,Lounge
0,These leggings were way longer and darker then appeared on model.   they also were see through or beige color when stretched across hip.  especially for the high cost  there are much better althleisure leggings on the market.,Lounge
0,Great print  terrible quality. the material is paper thin. not at all what i look for in a robe. it's going back.,Lounge
0,The body is huge  while the arms fit. being returned!,Lounge
0,I ordered this shirt in the purple stripe and was happy when it arrived and i really liked the color and style.   however  like the other reviewer  when i tried it on  the little circles on the front line up perfectly with your bra straps.  i even tried a different style bra and had the same result.  sadly i returned it yesterday.,Lounge
0,I really loved the look of these color blocked leggings online  but when i received mine  they're nothing like the ones in the pictures....the front of the legs on mine are mostly orange with a thin strip of white between the orange  then more orange!!! i like orange  but really was expecting the pretty color blocking like in the pictures not  mostly orange on both front legs  the back of the legs have more color blocking  but barely any of the light lavender color,Lounge
